country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB","21-02-2026 10:00:00",29.027200,77.062100,OZONE,25,26,26
India,Haryana,"Yamuna Nagar","Gobind Pura, Yamuna Nagar - HSPCB","21-02-2026 10:00:00",30.1480566,77.2893471,NH3,3,5,4
India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB","21-02-2026 10:00:00",29.8006,76.4155,CO,14,57,33
India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB","21-02-2026 10:00:00",29.8006,76.4155,OZONE,11,25,13
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB","21-02-2026 10:00:00",8.8787,76.6073,PM10,70,80,75
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB","21-02-2026 10:00:00",8.8787,76.6073,NO2,8,10,9
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB","21-02-2026 10:00:00",8.563700,76.886500,PM2.5,NA,NA,NA
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB","21-02-2026 10:00:00",8.563700,76.886500,CO,NA,NA,NA
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB","21-02-2026 10:00:00",8.5149093,76.9435879,PM2.5,26,65,40
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB","21-02-2026 10:00:00",8.5149093,76.9435879,CO,10,20,13
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB","21-02-2026 10:00:00",10.532400,76.215900,PM10,70,96,77
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB","21-02-2026 10:00:00",10.532400,76.215900,NO2,6,8,8
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB","21-02-2026 10:00:00",10.532400,76.215900,OZONE,31,31,31
India,"Madhya Pradesh",Bhopal,"Idgah Hills, Bhopal - MPPCB","21-02-2026 10:00:00",23.264759,77.381568,NO2,18,56,29
India,"Madhya Pradesh",Bhopal,"Idgah Hills, Bhopal - MPPCB","21-02-2026 10:00:00",23.264759,77.381568,NH3,5,7,6
India,"Madhya Pradesh",Bhopal,"Idgah Hills, Bhopal - MPPCB","21-02-2026 10:00:00",23.264759,77.381568,SO2,9,15,11
India,"Madhya Pradesh",Bhopal,"Idgah Hills, Bhopal - MPPCB","21-02-2026 10:00:00",23.264759,77.381568,OZONE,17,56,26
India,Karnataka,Tumakuru,"Thimmalapura, Tumakuru - KSPCB","21-02-2026 10:00:00",13.377516,77.099072,NH3,6,6,6
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB","21-02-2026 10:00:00",16.802639,75.722694,NO2,11,12,11
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB","21-02-2026 10:00:00",16.802639,75.722694,SO2,3,6,3
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB","21-02-2026 10:00:00",16.802639,75.722694,CO,9,33,25
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB","21-02-2026 10:00:00",16.7602,77.1428,PM2.5,32,110,63
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB","21-02-2026 10:00:00",16.7602,77.1428,SO2,7,15,12
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB","21-02-2026 10:00:00",10.073232,76.302765,SO2,NA,NA,NA
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB","21-02-2026 10:00:00",11.875000,75.373200,NO2,14,16,15
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB","21-02-2026 10:00:00",11.875000,75.373200,OZONE,27,32,28
India,Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB","21-02-2026 10:00:00",12.921418,77.502466,NO2,24,31,31
India,Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB","21-02-2026 10:00:00",12.921418,77.502466,SO2,5,6,6
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB","21-02-2026 10:00:00",13.0246342,77.5080115,PM2.5,NA,NA,NA
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB","21-02-2026 10:00:00",13.0246342,77.5080115,CO,NA,NA,NA
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB","21-02-2026 10:00:00",12.917348,77.622813,PM2.5,35,58,49
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB","21-02-2026 10:00:00",11.55358,76.55521,NO2,14,34,21
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB","21-02-2026 10:00:00",11.55358,76.55521,CO,12,24,18
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB","21-02-2026 10:00:00",12.415911,75.735050,OZONE,1,7,3
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB","21-02-2026 10:00:00",12.889250,74.853000,PM2.5,NA,NA,NA
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB","21-02-2026 10:00:00",12.889250,74.853000,NH3,NA,NA,NA
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB","21-02-2026 10:00:00",12.733409,77.298051,PM2.5,15,68,44
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB","21-02-2026 10:00:00",13.940000,75.555917,NO2,21,26,22
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB","21-02-2026 10:00:00",13.940000,75.555917,OZONE,56,90,68
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB","21-02-2026 10:00:00",12.938539,77.590100,CO,9,20,16
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB","21-02-2026 10:00:00",12.7816279,77.6299145,NH3,3,4,3
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB","21-02-2026 10:00:00",13.003872,77.664217,CO,NA,NA,NA
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB","21-02-2026 10:00:00",13.0270199,77.494094,PM10,NA,NA,NA
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB","21-02-2026 10:00:00",13.0270199,77.494094,NH3,NA,NA,NA
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB","21-02-2026 10:00:00",13.0270199,77.494094,CO,NA,NA,NA
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB","21-02-2026 10:00:00",13.0270199,77.494094,OZONE,NA,NA,NA
India,"Madhya Pradesh",Bhopal,"Paryavaran Parisar, Bhopal - MPPCB","21-02-2026 10:00:00",23.210494,77.425409,NO2,25,66,39
India,"Madhya Pradesh",Bhopal,"Paryavaran Parisar, Bhopal - MPPCB","21-02-2026 10:00:00",23.210494,77.425409,NH3,15,23,18
India,"Madhya Pradesh",Bhopal,"Paryavaran Parisar, Bhopal - MPPCB","21-02-2026 10:00:00",23.210494,77.425409,CO,20,39,26
India,"Madhya Pradesh",Bhopal,"T T Nagar, Bhopal - MPPCB","21-02-2026 10:00:00",23.233584,77.400574,NO2,19,46,30
India,"Madhya Pradesh",Gwalior,"City Center, Gwalior - MPPCB","21-02-2026 10:00:00",26.203442,78.193251,PM2.5,39,220,120
India,"Madhya Pradesh",Gwalior,"City Center, Gwalior - MPPCB","21-02-2026 10:00:00",26.203442,78.193251,NO2,18,92,42
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB","21-02-2026 10:00:00",13.328028,75.797056,NO2,NA,NA,NA
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB","21-02-2026 10:00:00",15.3714823,75.1160168,NO2,7,13,10
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB","21-02-2026 10:00:00",17.336318,76.847397,NO2,13,20,15
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB","21-02-2026 10:00:00",17.336318,76.847397,SO2,2,6,2
India,Karnataka,Bengaluru,"BWSSB Kadabesanahalli, Bengaluru - CPCB","21-02-2026 10:00:00",12.9352049,77.6814488,CO,38,39,38
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB","21-02-2026 10:00:00",12.951913,77.539784,CO,8,54,31
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB","21-02-2026 10:00:00",12.9756843,77.5660749,CO,51,60,55
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB","21-02-2026 10:00:00",12.938539,77.590100,NO2,20,55,32
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB","21-02-2026 10:00:00",16.7143745,74.2426398,SO2,NA,NA,NA
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB","21-02-2026 10:00:00",18.39963,76.57452,NO2,16,53,33
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB","21-02-2026 10:00:00",18.39963,76.57452,SO2,4,8,6
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB","21-02-2026 10:00:00",18.1023399,73.4783687,PM2.5,83,135,102
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB","21-02-2026 10:00:00",18.1023399,73.4783687,NH3,3,8,7
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB","21-02-2026 10:00:00",18.1023399,73.4783687,CO,1,27,15
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB","21-02-2026 10:00:00",20.555712,74.529236,PM10,100,132,114
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB","21-02-2026 10:00:00",20.555712,74.529236,NH3,1,1,1
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB","21-02-2026 10:00:00",19.875620,75.387310,OZONE,13,74,30
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB","21-02-2026 10:00:00",19.8389439,75.244448,PM2.5,4,90,58
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB","21-02-2026 10:00:00",19.8389439,75.244448,NH3,10,11,11
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB","21-02-2026 10:00:00",19.16485,73.23409,NO2,17,44,30
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB","21-02-2026 10:00:00",19.0243902,73.0406721,PM10,85,184,137
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB","21-02-2026 10:00:00",19.309073,73.057223,PM10,131,237,154
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB","21-02-2026 10:00:00",19.854616,75.905894,NO2,5,13,8
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB","21-02-2026 10:00:00",19.854616,75.905894,SO2,12,37,16
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB","21-02-2026 10:00:00",19.854616,75.905894,CO,20,76,35
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB","21-02-2026 10:00:00",19.25292,73.142019,NH3,1,1,1
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB","21-02-2026 10:00:00",19.192056,72.9585188,SO2,12,32,18
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB","21-02-2026 10:00:00",16.6870449,74.2505872,NH3,3,5,4
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB","21-02-2026 10:00:00",16.6870449,74.2505872,SO2,1,3,2
India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB","21-02-2026 10:00:00",22.624758,75.675238,NH3,NA,NA,NA
India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB","21-02-2026 10:00:00",22.624758,75.675238,SO2,NA,NA,NA
India,"Madhya Pradesh",Sagar,"Civil Lines, Sagar - MPPCB","21-02-2026 10:00:00",23.838586,78.759431,OZONE,31,76,47
India,"Madhya Pradesh",Sagar,"Deen Dayal Nagar, Sagar - MPPCB","21-02-2026 10:00:00",23.8640158,78.80289321,NO2,11,59,30
India,"Madhya Pradesh",Sagar,"Deen Dayal Nagar, Sagar - MPPCB","21-02-2026 10:00:00",23.8640158,78.80289321,SO2,1,27,5
India,"Madhya Pradesh",Satna,"Bandhavgar Colony, Satna - Birla Cement","21-02-2026 10:00:00",24.58434363,80.8549414,CO,18,72,26
India,"Madhya Pradesh",Indore,"Residency Area, Indore - IMC","21-02-2026 10:00:00",22.7084,75.8815,PM2.5,39,64,50
India,"Madhya Pradesh",Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC","21-02-2026 10:00:00",23.163174,79.973061,CO,8,28,16
India,"Madhya Pradesh",Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC","21-02-2026 10:00:00",23.163174,79.973061,OZONE,5,102,7
India,"Madhya Pradesh",Jabalpur,"Gupteshwar, Jabalpur - JMC","21-02-2026 10:00:00",23.142888,79.916147,NO2,18,50,31
India,"Madhya Pradesh",Jabalpur,"Gupteshwar, Jabalpur - JMC","21-02-2026 10:00:00",23.142888,79.916147,NH3,2,2,2
India,"Madhya Pradesh",Jabalpur,"Suhagi, Jabalpur - JMC","21-02-2026 10:00:00",23.218135,79.957770,PM10,49,104,67
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB","21-02-2026 10:00:00",19.10122,74.73339,NH3,4,7,6
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB","21-02-2026 10:00:00",20.719516,77.000253,PM2.5,41,165,68
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amravati - MPCB","21-02-2026 10:00:00",20.939198,77.765701,PM10,111,171,130
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amravati - MPCB","21-02-2026 10:00:00",20.939198,77.765701,NH3,2,9,4
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB","21-02-2026 10:00:00",19.875620,75.387310,PM2.5,58,129,86
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB","21-02-2026 10:00:00",19.309073,73.057223,NH3,4,9,7
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB","21-02-2026 10:00:00",19.786089,72.757971,PM10,NA,NA,NA
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB","21-02-2026 10:00:00",19.786089,72.757971,CO,2,59,39
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB","21-02-2026 10:00:00",19.962900,79.298714,CO,20,24,22
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB","21-02-2026 10:00:00",19.9775302,79.2337086,SO2,8,9,9
India,"Madhya Pradesh",Gwalior,"Maharaj Bada, Gwalior - MPPCB","21-02-2026 10:00:00",26.200388,78.147714,PM10,99,255,141
India,"Madhya Pradesh",Gwalior,"Maharaj Bada, Gwalior - MPPCB","21-02-2026 10:00:00",26.200388,78.147714,NO2,9,32,18
India,"Madhya Pradesh",Gwalior,"Maharaj Bada, Gwalior - MPPCB","21-02-2026 10:00:00",26.200388,78.147714,CO,2,103,15
India,"Madhya Pradesh",Indore,"Airport Area, Indore - IMC","21-02-2026 10:00:00",22.7289,75.8076,NO2,30,47,38
India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB","21-02-2026 10:00:00",23.50016,80.23284,PM2.5,55,326,117
India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB","21-02-2026 10:00:00",23.50016,80.23284,PM10,62,186,99
India,"Madhya Pradesh",Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB","21-02-2026 10:00:00",23.108440,77.511428,CO,34,82,53
India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB","21-02-2026 10:00:00",18.910000,72.820000,PM10,79,146,118
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM","21-02-2026 10:00:00",19.04946,72.9230,NH3,16,21,18
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM","21-02-2026 10:00:00",19.04946,72.9230,SO2,1,6,2
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC","21-02-2026 10:00:00",19.083694,72.920967,NO2,37,91,66
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC","21-02-2026 10:00:00",19.083694,72.920967,CO,7,55,34
India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB","21-02-2026 10:00:00",19.205800,72.868200,PM10,NA,NA,NA
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC","21-02-2026 10:00:00",19.215859,72.831718,NO2,NA,NA,NA
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB","21-02-2026 10:00:00",21.152875,79.0517531,PM10,112,212,149
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB","21-02-2026 10:00:00",21.152875,79.0517531,SO2,5,62,24
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB","21-02-2026 10:00:00",21.152875,79.0517531,OZONE,2,38,11
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB","21-02-2026 10:00:00",21.143383,79.048912,OZONE,14,74,23
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB","21-02-2026 10:00:00",20.0073285,73.7762427,NO2,5,5,5
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB","21-02-2026 10:00:00",20.0073285,73.7762427,OZONE,9,47,47
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB","21-02-2026 10:00:00",19.1878657,72.8304069,NO2,17,102,54
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB","21-02-2026 10:00:00",19.1878657,72.8304069,SO2,12,54,30
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB","21-02-2026 10:00:00",19.1878657,72.8304069,OZONE,10,35,15
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC","21-02-2026 10:00:00",19.000084,72.856730,PM10,100,134,116
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC","21-02-2026 10:00:00",19.000084,72.856730,OZONE,4,29,7
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC","21-02-2026 10:00:00",19.060498,72.923356,NH3,3,5,3
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC","21-02-2026 10:00:00",18.9767,72.8380,CO,64,111,103
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM","21-02-2026 10:00:00",19.11074,72.86084,PM2.5,NA,NA,NA
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB","21-02-2026 10:00:00",19.0364585,72.8954371,PM10,108,134,118
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","21-02-2026 10:00:00",19.10078,72.87462,NO2,1,76,27
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB","21-02-2026 10:00:00",20.021503,73.813844,OZONE,6,92,32
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB","21-02-2026 10:00:00",19.950220,73.731480,SO2,17,43,22
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB","21-02-2026 10:00:00",19.9591346,73.7788008,PM2.5,63,113,79
India,Maharashtra,"Navi Mumbai","Kopripada-Vashi, Navi Mumbai - MPCB","21-02-2026 10:00:00",19.090337,73.014232,CO,18,40,25
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM","21-02-2026 10:00:00",19.23241,72.86895,OZONE,16,81,42
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB","21-02-2026 10:00:00",19.2243333,72.8658113,PM10,68,110,90
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB","21-02-2026 10:00:00",19.2243333,72.8658113,SO2,NA,NA,NA
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB","21-02-2026 10:00:00",19.2243333,72.8658113,CO,16,20,18
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC","21-02-2026 10:00:00",18.9767,72.8380,NH3,8,22,14
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB","21-02-2026 10:00:00",19.0632143,72.8456324,OZONE,1,92,2
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB","21-02-2026 10:00:00",19.0863,72.8888,NO2,NA,NA,NA
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM","21-02-2026 10:00:00",19.19709,72.82204,PM10,97,197,164
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM","21-02-2026 10:00:00",18.96702,72.84214,PM10,96,135,117
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB","21-02-2026 10:00:00",19.065931,72.862131,PM2.5,61,198,126
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB","21-02-2026 10:00:00",19.065931,72.862131,PM10,108,229,147
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB","21-02-2026 10:00:00",19.065931,72.862131,SO2,6,10,8
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM","21-02-2026 10:00:00",19.23241,72.86895,NO2,19,78,38
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM","21-02-2026 10:00:00",19.000083,72.813993,OZONE,29,94,46
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB","21-02-2026 10:00:00",19.047000,72.874600,OZONE,2,5,4
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB","21-02-2026 10:00:00",21.51161,86.89088,NO2,11,55,29
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB","21-02-2026 10:00:00",21.51161,86.89088,SO2,10,50,26
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB","21-02-2026 10:00:00",21.51161,86.89088,OZONE,10,235,56
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB","21-02-2026 10:00:00",22.1166054,85.3945546,PM10,98,422,196
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB","21-02-2026 10:00:00",22.1166054,85.3945546,CO,24,56,42
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB","21-02-2026 10:00:00",21.941841,86.728318,PM10,115,176,141
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB","21-02-2026 10:00:00",20.240790,85.836784,NO2,15,22,20
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB","21-02-2026 10:00:00",20.34652,85.81630,NO2,13,39,24
India,Maharashtra,"Navi Mumbai","Sanpada, Navi Mumbai - MPCB","21-02-2026 10:00:00",19.0575752,73.0151367,PM10,122,155,138
India,Maharashtra,"Navi Mumbai","Sanpada, Navi Mumbai - MPCB","21-02-2026 10:00:00",19.0575752,73.0151367,SO2,16,32,23
India,Maharashtra,"Navi Mumbai","Sanpada, Navi Mumbai - MPCB","21-02-2026 10:00:00",19.0575752,73.0151367,CO,41,107,67
India,Maharashtra,"Navi Mumbai","Sanpada, Navi Mumbai - MPCB","21-02-2026 10:00:00",19.0575752,73.0151367,OZONE,43,43,43
India,Maharashtra,"Navi Mumbai","Sector-2E Kalamboli, Navi Mumbai - MPCB","21-02-2026 10:00:00",19.02579,73.10297,PM10,58,139,86
India,Maharashtra,"Navi Mumbai","Tondare-Taloja, Navi Mumbai - MPCB","21-02-2026 10:00:00",19.0630,73.1209,NO2,19,79,35
India,Maharashtra,"Navi Mumbai","Tondare-Taloja, Navi Mumbai - MPCB","21-02-2026 10:00:00",19.0630,73.1209,NH3,6,9,8
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB","21-02-2026 10:00:00",19.265594,76.761463,PM10,52,88,71
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB","21-02-2026 10:00:00"," 16.5038",74.3623,PM2.5,54,183,85
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB","21-02-2026 10:00:00"," 16.5038",74.3623,PM10,62,154,87
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB","21-02-2026 10:00:00"," 16.5038",74.3623,NH3,2,6,4
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB","21-02-2026 10:00:00"," 16.5038",74.3623,SO2,10,45,16
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB","21-02-2026 10:00:00",17.6336264,75.9132495,OZONE,15,76,46
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB","21-02-2026 10:00:00",17.65439,75.90649,NO2,11,146,44
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB","21-02-2026 10:00:00",17.65439,75.90649,OZONE,1,300,4
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB","21-02-2026 10:00:00",19.265594,76.761463,OZONE,10,10,10
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB","21-02-2026 10:00:00",18.63673,73.82487,PM10,109,144,127
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB","21-02-2026 10:00:00",18.59051,73.77946,PM10,88,166,126
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB","21-02-2026 10:00:00",18.59051,73.77946,NO2,45,108,74
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB","21-02-2026 10:00:00",18.59051,73.77946,CO,30,107,76
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB","21-02-2026 10:00:00",18.616318,73.765797,PM10,88,123,111
India,Maharashtra,Pune,"Panchawati_Pashan, Pune - IITM","21-02-2026 10:00:00",18.536457,73.805454,CO,6,30,24
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM","21-02-2026 10:00:00",18.530085,73.849598,PM2.5,66,253,135
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM","21-02-2026 10:00:00",18.530085,73.849598,SO2,3,44,16
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM","21-02-2026 10:00:00",18.530085,73.849598,CO,77,118,105
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB","21-02-2026 10:00:00",18.547056,73.826908,CO,14,101,63
India,Maharashtra,Pune,"Transport Nagar-Nigdi, Pune - IITM","21-02-2026 10:00:00",18.664282,73.763966,NO2,21,77,44
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB","21-02-2026 10:00:00",18.616318,73.765797,NO2,37,106,66
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB","21-02-2026 10:00:00",18.616318,73.765797,CO,2,70,60
India,Maharashtra,Pune,"Bhumkar Nagar, Pune - IITM","21-02-2026 10:00:00",18.605770,73.749976,NO2,37,104,68
India,Maharashtra,Pune,"Hadapsar, Pune - IITM","21-02-2026 10:00:00",18.501793,73.927532,NO2,70,179,118
India,Maharashtra,Pune,"Hadapsar, Pune - IITM","21-02-2026 10:00:00",18.501793,73.927532,CO,16,103,68
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB","21-02-2026 10:00:00",18.454450,73.854155,PM10,98,123,112
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB","21-02-2026 10:00:00",19.26777,72.97182,CO,NA,NA,NA
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB","21-02-2026 10:00:00",19.222279,72.957979,PM10,74,200,114
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB","21-02-2026 10:00:00",19.222279,72.957979,NH3,3,4,3
